OSEBuildingID,PrimaryPropertyType,PropertyName,Address,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,parking_area_prcnt,largest_property_GFA_prcnt,PropertyGFATotal_log,PropertyGFABuilding(s)_log,LargestPropertyUseTypeGFA_log,TotalGHGEmissions_log,SiteEnergyUse(kBtu)_log
20393,Other,D W Close Co,3317 3rd Ave S,98134,1327300004,2,greater duwamish,47.57383,-122.33046,1.0,2.0,41790,0,41790,Other,21790.0,Office,20000.0,,,,62.36363636363637,52.09999847,54.59999847,143.8999939,146.5,2177075.0,2283131.0,0.0,1782740.0,394335.0,False,,Compliant,,33.37,0.8,54,0.0,0.5214166068437425,10.640412355441962,10.640412355441962,9.989206427938665,3.5076572927632825,14.593492790702728
20395,Small- and Mid-Sized Office,Holyoke,1018 1st Ave,98104,0939000515,7,downtown,47.60542,-122.3364,1.0,5.0,39960,0,39960,Office,37120.0,Other,2840.0,,,,77.0,54.5,59.79999924,131.8000031,137.3000031,2178690.5,2388675.5,0.0,1424622.0,754068.0,False,,Compliant,,49.98,1.25,123,0.0,0.928928928928929,10.59563423276249,10.59563423276249,10.521911186900137,3.9116229254068062,14.594234566206516
20398,Other,Womens University Club,1105 6th Ave,98101,0942000255,7,downtown,47.60781,-122.33186,1.0,3.0,39320,6960,32360,Other,39320.0,,,,,,62.36363636363637,77.40000153,83.09999847,136.6999969,143.3999939,3042875.5,3269279.75,1165335.75,957761.0,919779.0,False,,Compliant,,145.48,3.7,101,0.1770091556459817,1.215080346106304,10.579488574261102,10.384678371172429,10.579488574261102,4.980038620118788,14.928313514469993
20402,Other,First United Methodist Church,801 5th Avenue,98104,0942000530,7,downtown,47.60547,-122.33118,1.0,5.0,41536,0,41536,Other,41536.0,,,,,,62.36363636363637,65.90000153,65.90000153,206.8000031,206.8000031,2735166.0,2735166.0,0.0,2735166.0,0.0,False,,Compliant,,19.07,0.46,115,0.0,1.0,10.634315800063762,10.634315800063762,10.634315800063762,2.9481164196123277,14.821702686694724
20415,K-12 School,Holy Rosary School,4142 42nd Ave. SW,98116,0952002500,1,southwest,47.56542,-122.38502,1.0,2.0,33462,0,33462,K-12 School,57896.0,,,,,,76.0,68.90000153,81.5,93.09999847,107.0999985,3987215.5,4719841.5,0.0,574940.0,3412276.0,False,,Compliant,,185.23,5.54,101,0.0,1.730201422509115,10.418165745617609,10.418165745617609,10.966403576545964,5.221598296134632,15.198603675567467
20419,K-12 School,Seattle Lutheran High School,4100 SW Genesee St,98116,0952002655,1,southwest,47.56504,-122.38455,1.0,3.0,49744,0,49744,K-12 School,49744.0,,,,,,98.0,42.20000076,48.70000076,64.40000153,72.09999847,2096835.5,2421669.75,0.0,478349.0,1618486.0,False,,Compliant,,89.29,1.79,58,0.0,1.0,10.814645132298535,10.814645132298535,10.814645132298535,4.491889499529125,14.555939861408868
20425,Worship Facility,Hope Lutheran Church & School,4456 42nd Ave SW,98116,0952005960,1,southwest,47.56342,-122.38509,1.0,2.0,37816,0,37816,Worship Facility,19407.0,K-12 School,18701.0,,,,60.0,37.0,41.09999847,76.30000305,80.59999847,1411305.5,1565229.75,0.0,682782.0,728523.0,False,,Compliant,,43.45,1.15,100,0.0,0.5131954728157394,10.540487572473072,10.540487572473072,9.873389104712095,3.7716108517114013,14.160025720510639
20427,Mixed Use Property,Lyon's Antique Mall - Windermere/Garlic Jims,4520 California Ave SW,98116,0952006290,1,southwest,47.5622,-122.38648,1.1822985468956406,2.0,23315,0,23315,Office,7758.0,Retail Store,6919.0,Restaurant,1976.0,,58.82608695652174,81.30000305,89.5,185.6999969,194.3000031,1354000.625,1490972.375,0.0,799029.0,554971.0,False,,Compliant,,35.04,1.5,97,0.0,0.33274715848166414,10.056852209242422,10.056852209242422,8.956479847999912,3.5564902660681907,14.118574194049524
20428,Mixed Use Property,Matador/Jak's Grill/8 Limbs Yoga/Fitness,4546 California Ave SW,98116,0952006350,1,southwest,47.56147,-122.38638,1.0,2.0,20700,0,20700,Non-Refrigerated Warehouse,6900.0,Restaurant,6900.0,Other - Recreation,4323.0,,58.82608695652174,206.1000061,209.8999939,299.2999878,302.2999878,4265815.0,4345884.5,0.0,821211.0,3444604.0,False,,Compliant,,188.67,9.11,93,0.0,0.3333333333333333,9.93788897925346,9.93788897925346,8.83927669058535,5.239999457223521,15.266143810922133
20433,Other,West Seattle Bowl,4505  39th Ave SW,98116,0952007220,1,southwest,47.56263,-122.38196,1.0,1.0,41521,13124,28397,Other - Recreation,26241.0,Parking,13124.0,Restaurant,2574.0,,62.36363636363637,116.0,123.6999969,243.5,251.5,3343550.0,3563789.75,0.0,1676726.0,1666824.0,False,,Compliant,,100.21,2.41,75,0.3160810192432745,0.9240764869528472,10.633954602328156,10.254038784766838,10.175078352087965,4.607267984070237,15.022543674753468
20435,Supermarket / Grocery Store,Trader Joe's,4545 Fauntleroy Way SW,98126,0952007370,1,southwest,47.56197,-122.38109,1.0,2.0,25762,0,25762,Supermarket/Grocery Store,25762.0,,,,,,100.0,74.0,74.0,232.3999939,232.3999939,1906384.875,1906384.875,0.0,1906385.0,0.0,False,,Compliant,,13.29,0.52,77,0.0,1.0,10.156655816956032,10.156655816956032,10.156655816956032,2.587011872725154,14.460719270933266
20439,Other,West Seattle Family YMCA,4515 36th Ave SW,98126,0952007845,1,southwest,47.56245,-122.37805,1.0,1.0,33334,0,33334,Other,50000.0,Swimming Pool,0.0,,,,62.36363636363637,122.4000015,128.1000061,232.3000031,238.3999939,6118300.5,6405464.5,0.0,2484706.0,3633594.0,False,,Compliant,,210.3,6.31,39,0.0,1.499970000599988,10.414333176102122,10.414333176102122,10.819778284410283,5.348535082708654,15.626794919845382
20440,Small- and Mid-Sized Office,SK Food Group,4600 37th Ave S.W.,98126,0952007920,1,southwest,47.56175,-122.37835,1.0,3.0,43387,0,43387,Office,45000.0,,,,,,60.0,59.70000076,59.90000153,172.0,172.0,2686765.0,2695090.5,0.0,2352594.0,334171.0,False,,Compliant,,34.15,0.79,42,0.0,1.0371770345956162,10.677915136047172,10.677915136047172,10.714417768752456,3.530762586016799,14.803848425641197
20470,Mixed Use Property,Lake City Center - Main Building,12701 Lake City Way NE,98125,1453600540,5,north,47.72178,-122.29498,1.0,1.0,39350,0,39350,Supermarket/Grocery Store,19271.0,Retail Store,19249.0,Food Service,2663.0,,58.82608695652174,6.5,6.5,20.39999962,20.39999962,267135.0938,267135.0938,0.0,267135.0,0.0,False,,Compliant,,1.86,0.05,44,0.0,0.48973316391359595,10.58025125384555,10.58025125384555,9.86635665419792,0.62057648772511,12.495509778711476
20474,Other,EBBC LCW,12537 Lake CIty Way NE,98125,1453600740,5,north,47.72032,-122.29507,1.1822985468956406,1.0,22405,0,22405,Other,11000.0,Retail Store,7500.0,,,,62.36363636363637,189.1000061,192.3000031,324.0,326.2000122,3498214.75,3556717.25,0.0,1110079.0,2388136.0,False,,Compliant,,134.57,6.01,74,0.0,0.4909618388752511,10.017039427220244,10.017039427220244,9.305650551780507,4.90208450975345,15.067763324900387
20494,Other,Cedar Park Building,13224 37th Ave NE,98125,1454100350,5,north,47.72606,-122.28747,1.0,1.0,32590,0,32590,Other,32590.0,,,,,,62.36363636363637,41.79999924,46.20000076,84.5,89.09999847,1361794.25,1505296.875,0.0,632722.0,729072.0,False,,Compliant,,43.13,1.32,10,0.0,1.0,10.391760771831608,10.391760771831608,10.391760771831608,3.764218810659752,14.124313689669322
20500,Warehouse,Central Park,5614 7th Ave S,98108,1486300005,2,greater duwamish,47.552,-122.32262,1.0,1.0,37500,0,37500,Non-Refrigerated Warehouse,61419.0,,,,,,36.0,29.5,31.10000038,92.19999695,97.19999695,1811506.375,1908057.875,0.0,1799898.0,11608.0,False,,Compliant,,13.16,0.35,38,0.0,1.63784,10.532096211958502,10.532096211958502,11.025474512520688,2.5771819258971713,14.409669308494074
20503,Medical Office,Seattle Children's Hospital Odessa Brown Children's Clinic,2101 E. Yesler Way,98122,1493600000,3,central,47.60132,-122.30477,1.0,2.0,39000,0,39000,Medical Office,39000.0,,,,,,25.0,67.09999847,68.09999847,192.3000031,193.3999939,2615247.75,2654904.25,0.0,2275174.0,340073.0,False,,Compliant,,33.92,0.87,33,0.0,1.0,10.571316925111784,10.571316925111784,10.571316925111784,3.5240048109237025,14.776869392867237
20506,Other,NW ART AND FRAME/HUSKY ICE CREAM,4721 CALIFORNIA AVE SW,98116,1495300045,1,southwest,47.56018,-122.38716,1.0,1.0,22180,0,22180,Other,14000.0,Restaurant,8180.0,,,,62.36363636363637,229.3999939,234.8999939,492.7000122,496.2000122,5089083.0,5211179.5,0.0,2671917.0,2417166.0,False,,Compliant,,147.0,6.63,99,0.0,0.6311992786293958,10.006946260904359,10.006946260904359,9.546812608597396,4.990432586778736,15.44260821512553
20515,K-12 School,Beacon Hill International Elementary,2025 14th Ave. S.,98144,1498300850,2,greater duwamish,47.58547,-122.3151,1.0,1.0,51704,0,51704,K-12 School,51704.0,,,,,,62.0,34.79999924,38.0,83.69999695,87.09999847,1799402.75,1965120.125,0.0,1167845.0,631557.0,True,,Error - Correct Default Data,,41.68,0.81,52,0.0,1.0,10.853290426942731,10.853290426942731,10.853290426942731,3.7300213974451113,14.402965362251194
20519,Warehouse,2001 Plum LLC,2001 South Plum Street,98144,1498302035,2,greater duwamish,47.58513,-122.30645,1.0,1.0,25920,0,25920,Distribution Center,19277.0,Refrigerated Warehouse,4051.0,Office,2592.0,,54.54255319148936,47.09999847,46.79999924,140.8000031,138.8000031,1219744.75,1212529.75,0.0,1133481.0,86264.0,False,,Compliant,,12.48,0.48,54,0.0,0.7437114197530864,10.16277015046621,10.16277015046621,9.866667954397592,2.5241273629412815,14.014152173508132
20520,Warehouse,oriental meats,2001 21st Ave S,98144,1498302080,2,greater duwamish,47.58528,-122.30595,1.0,1.0,25480,0,25480,Other,25480.0,,,,,,54.54255319148936,29.10000038,29.10000038,91.40000153,91.40000153,741287.1875,741287.1875,0.0,741287.0,0.0,False,,Compliant,,5.17,0.2,70,0.0,1.0,10.145649109686099,10.145649109686099,10.145649109686099,1.6428726885203377,13.516143396669733
20522,Warehouse,MB Warehouse LLC,2028 21st Ave S,98144,1498302235,2,greater duwamish,47.58482,-122.30501,1.0,2.0,31000,0,31000,Non-Refrigerated Warehouse,31000.0,,,,,,54.54255319148936,74.19999695,74.69999695,227.3999939,227.8999939,2301043.75,2315087.75,0.0,2216816.0,84227.0,False,,Compliant,,19.93,0.64,53,0.0,1.0,10.341742483467284,10.341742483467284,10.341742483467284,2.9922261342247034,14.648873382309153
20523,Small- and Mid-Sized Office,ABM/ Johnson Barrow,2001 22nd ave. S.,98144,1498302245,2,greater duwamish,47.58528,-122.305,1.0,1.0,29740,0,29740,Office,17804.0,Non-Refrigerated Warehouse,12208.0,,,,57.0,48.90000153,51.09999847,139.0,141.3000031,1467060.25,1533262.0,0.0,1259195.0,207865.0,False,,Compliant,,19.82,0.67,62,0.0,0.5986550100874244,10.300248220014145,10.300248220014145,9.787178430135745,2.986691528901842,14.198771126493076
20525,Warehouse,"Kusak Cut Glass Works, Inc.",1911 22nd Avenue S,98144,1498302345,2,greater duwamish,47.58607,-122.30445,1.0,1.0,23236,0,23236,Distribution Center,20736.0,Office,1250.0,Retail Store,1250.0,,54.54255319148936,18.70000076,20.79999924,39.20000076,41.40000153,433871.0,484136.8125,0.0,217294.0,216577.0,False,,Compliant,,13.02,0.56,69,0.0,0.8924083318987778,10.053458079112422,10.053458079112422,9.939626599152001,2.5664866367804233,12.980502533876416
20526,Small- and Mid-Sized Office,Wellspring Family Services,1900 Rainier AVE S,98144,1498302455,2,southeast,47.58579,-122.3034,1.0,3.0,38075,0,38075,Office,29035.0,K-12 School,6213.0,Retail Store,2825.0,,67.31799163179916,50.5,53.5,151.8000031,161.1000061,1921801.25,2035301.25,0.0,1799412.0,122389.0,False,,Compliant,,19.04,0.5,14,0.0,0.7625738673670387,10.547313177763362,10.547313177763362,10.27625727780615,2.9465420293632194,14.46877345525698
20531,Small- and Mid-Sized Office,American Red Cross,1900 25th Ave S,98144,1498303300,3,southeast,47.5859,-122.29957,1.0,2.0,39170,0,39170,Office,35500.0,,,,,,81.0,60.0,63.40000153,126.9000015,130.1000061,2130673.75,2252219.5,0.0,1085835.0,1044839.0,False,,Compliant,,63.06,1.61,53,0.0,0.9063058463109522,10.575666426659877,10.575666426659877,10.477287975463508,4.144086654116915,14.571948802222696
20532,Other,Amy Yee Tennis Center,2000 M L King Jr Way S,98134,1498303565,3,southeast,47.58476,-122.29765,1.1822985468956406,1.0,36070,0,36070,Other - Recreation,66597.0,,,,,,62.36363636363637,21.60000038,23.20000076,68.0,72.69999695,1441665.375,1542945.125,0.0,1441665.0,0.0,False,,Compliant,,10.05,0.28,46,0.0,1.846326587191572,10.493216773897585,10.493216773897585,11.106414810468877,2.307572634505085,14.181309513725848
20552,Retail Store,OLD WESTERN STEEL CASTING CO,3300 1ST AVE S,98134,1327300008,2,greater duwamish,47.57403,-122.3336,1.0,1.0,20000,0,20000,Retail Store,20000.0,,,,,,75.0,27.89999962,27.89999962,87.59999847,87.59999847,557863.6875,557863.6875,0.0,557864.0,0.0,False,,Compliant,,3.89,0.19,109,0.0,1.0,9.903487552536127,9.903487552536127,9.903487552536127,1.358409157630355,13.231869923885954
20556,Warehouse,3300,3300 6th Avenue South,98134,1327300012,2,greater duwamish,47.5741,-122.32541,1.0,2.0,32400,0,32400,Non-Refrigerated Warehouse,32700.0,,,,,,91.0,7.599999905,7.599999905,23.89999962,23.89999962,248616.0,248616.0,0.0,248616.0,0.0,False,,Compliant,,1.73,0.05,68,0.0,1.0092592592592593,10.38591370178042,10.38591370178042,10.395130356885344,0.5481214085096876,12.423664816406047
20565,Supermarket / Grocery Store,Safeway 0368 - Queen Anne,2100 Queen Anne Ave N,98109,1794500895,7,magnolia / queen anne,47.63776,-122.35606,1.0,1.0,25159,0,25159,Supermarket/Grocery Store,25883.0,Parking,0.0,,,,38.0,344.1000061,350.5,755.2000122,762.0,8905287.0,9072714.0,0.0,4878886.0,4026400.0,False,,Compliant,,247.85,9.85,61,0.0,1.0287769784172662,10.132970964396517,10.132970964396517,10.161341661525732,5.512823724466583,16.002155703271338
20573,Other,Queen Anne Community Center,1901 1st Ave W,98119,1794501150,7,magnolia / queen anne,47.63629,-122.35922,1.0,1.0,27247,0,27247,Other - Recreation,14317.0,Fitness Center/Health Club/Gym,7701.0,Pre-school/Daycare,3045.0,,62.36363636363637,90.40000153,101.0,166.5,177.6999969,2332996.5,2607414.75,0.0,884313.0,1448683.0,False,,Compliant,,83.1,3.05,75,0.0,0.5254523433772526,10.21269870228773,10.21269870228773,9.569202921360327,4.420044701861403,14.662664050788125
20604,Warehouse,MCNIVEN,20-24 S. Idaho Street,98134,1824049012,2,greater duwamish,47.56489,-122.3409,1.0,1.0,26680,0,26680,Distribution Center,33987.0,,,,,,92.0,7.199999809,7.199999809,22.5,22.5,243518.2031,243518.2031,0.0,243518.0,0.0,False,,Compliant,,1.7,0.06,68,0.0,1.2738755622188906,10.19166950002956,10.19166950002956,10.433733377541598,0.5306282510621704,12.40294697476818
20605,Warehouse,VISKO BUILDING,4229 WEST MARGINAL WAY SW,98106,1824049044,1,delridge,47.56447,-122.35335,1.0,1.0,31521,0,31521,Non-Refrigerated Warehouse,31521.0,,,,,,6.0,56.70000076,57.79999924,107.4000015,110.9000015,1788148.0,1823198.75,0.0,720945.0,1067203.0,False,,Compliant,,61.71,1.96,70,0.0,1.0,10.358409269356885,10.358409269356885,10.358409269356885,4.122445992332976,14.39669100533923
20613,Warehouse,QFC Warehouse,3663 1st Avenue S,98134,1824049069,2,greater duwamish,47.56982,-122.33479,1.0,1.0,24000,0,24000,Non-Refrigerated Warehouse,20400.0,Office,3600.0,,,,54.54255319148936,52.40000153,62.90000153,93.0,104.0999985,1257033.5,1510110.25,0.0,436193.0,820840.0,False,,Compliant,,46.64,1.94,72,0.0,0.85,10.085809109330082,10.085809109330082,9.923290179832307,3.842458542042237,14.044265137973028
20614,Warehouse,HGA Investment LLC,14 S Idaho St,98134,1824049070,2,greater duwamish,47.56487,-122.34181,1.0,1.0,21900,0,21900,Other,21900.0,,,,,,54.54255319148936,60.90000153,75.5,74.59999847,90.0,1333637.625,1654353.5,0.0,112187.0,1221451.0,False,,Compliant,,65.65,3.0,71,0.0,1.0,9.994241915804592,9.994241915804592,9.994241915804592,4.184337600748806,14.103420823128118
20618,Warehouse,"Compton Lumber Co., Inc",3847  1st Avenue South,98134,1824049075,2,greater duwamish,47.56897,-122.33617,1.0,1.0,38005,0,38005,Non-Refrigerated Warehouse,21560.0,Self-Storage Facility,10974.0,Office,5471.0,,54.54255319148936,19.79999924,21.10000038,55.59999847,57.59999847,752093.625,800420.6875,0.0,632708.0,119386.0,False,,Compliant,,10.75,0.28,62,0.0,0.5672937771345875,10.54547300900014,10.54547300900014,9.978595025022933,2.3749057545736716,13.530616096512118
20620,Warehouse,3851 Distribution Center,3851 1st Ave S,98134,1824049109,2,greater duwamish,47.5678,-122.33622,1.0,1.0,35579,0,35579,Distribution Center,35579.0,,,,,,72.0,30.79999924,35.40000153,56.79999924,61.59999847,1096646.25,1259267.75,0.0,416047.0,680599.0,False,,Compliant,,39.05,1.1,25,0.0,1.0,10.479510855147508,10.479510855147508,10.479510855147508,3.664842876285695,13.90776721687887
20626,Warehouse,3317,3317 6th Avenue South,98134,1327300065,2,greater duwamish,47.57382,-122.32672,1.0,1.0,49950,0,49950,Distribution Center,49950.0,,,,,,77.0,4.800000191,4.800000191,15.0,15.0,238969.7031,238969.7031,0.0,238970.0,0.0,False,,Compliant,,1.67,0.03,48,0.0,1.0,10.8187777840767,10.8187777840767,10.8187777840767,0.5128236264286637,12.384092057606285
20645,K-12 School,Stevens Elementary,1242 18th Ave. E.,98112,1337801270,3,east,47.6315,-122.30761,1.0,3.0,62078,0,62078,K-12 School,62078.0,,,,,,97.0,31.5,35.20000076,71.80000305,77.5,1955013.5,2187712.5,0.0,1151755.0,803258.0,True,,Error - Correct Default Data,,50.69,0.82,22,0.0,1.0,11.036146937843293,11.036146937843293,11.036146937843293,3.925728652484258,14.485907656748605
20659,Worship Facility,Magnolia United Church of Christ,3555 West McGraw Street,98199,1370802570,7,magnolia / queen anne,47.63927,-122.4032,1.0,2.0,22612,0,22612,Worship Facility,22612.0,,,,,2013,87.0,32.29999924,37.79999924,48.5,54.90000153,731321.8125,854810.625,0.0,156920.0,574402.0,False,,Compliant,,31.6,1.4,76,0.0,1.0,10.026236017795181,10.026236017795181,10.026236017795181,3.4531571205928664,13.5026088778346
20685,Other,Toyota of Lake City,13355 Lake City Way NE,98125,1453600005,5,north,47.72599,-122.29314,1.0,2.0,38787,0,38787,Other,38787.0,Parking,0.0,,,,62.36363636363637,82.59999847,90.59999847,206.6999969,215.0,3204685.5,3513828.25,0.0,2225423.0,979262.0,False,,Compliant,,67.52,1.74,47,0.0,1.0,10.565840417922663,10.565840417922663,10.565840417922663,4.212423850287702,14.98012451559693
20686,Warehouse,Lake City Mini Storage,3136 NE 130th St,98125,1453600301,5,north,47.72356,-122.29378,2.0,2.0,50368,0,50368,Other,50369.0,,,,,,54.54255319148936,15.0,17.79999924,26.0,29.20000076,753275.1875,897822.875,0.0,247692.0,505583.0,False,,Compliant,,28.58,0.57,35,0.0,1.0000198538754765,10.827111331777076,10.827111331777076,10.827131185455466,3.3527071725017215,13.53218589486695
20707,Warehouse,Mallory Safety & Supply LLC,5510 E Marginal Way South,98134,1722802630,2,greater duwamish,47.55302,-122.33605,1.0,1.0,30545,0,30545,Non-Refrigerated Warehouse,23545.0,Office,7000.0,,,,12.0,51.59999847,60.90000153,87.19999695,97.30000305,1577040.875,1861291.25,0.0,481781.0,1095260.0,False,,Compliant,,61.53,2.01,85,0.0,0.7708299230643313,10.326956285083867,10.326956285083867,10.066668762677654,4.119524860752399,14.271060785076616
20735,K-12 School,St. Anne School,101 W. Lee St.,98112,1731800825,7,magnolia / queen anne,47.63111,-122.35814,1.0,3.0,32691,0,32691,K-12 School,33550.0,,,,,,99.0,29.0,32.70000076,59.90000153,65.19999695,971990.3125,1095913.75,0.0,472481.0,499509.0,False,,Compliant,,29.82,0.91,101,0.0,1.0262763451714538,10.394855089644995,10.394855089644995,10.420792142399828,3.3951793093365925,13.787101116829124
20743,Worship Facility,St. Anne Church & Rectory,1411 1st Ave.,98119,1731801135,7,magnolia / queen anne,47.63159,-122.35839,1.0,2.0,24227,0,24227,Worship Facility,26210.0,,,,,,55.0,41.5,47.29999924,61.0,67.09999847,1086678.125,1238854.625,0.0,219393.0,867285.0,False,,Compliant,,47.59,1.96,60,0.0,1.0818508275890535,10.095222992690658,10.095222992690658,10.173896296317452,3.862622655133019,13.898636009097716
20758,Small- and Mid-Sized Office,Queenview Apartments,621 W Galer St,98119,1732801350,7,magnolia / queen anne,47.63217,-122.36532,1.0,4.0,28546,0,28546,Office,28546.0,,,,,,99.0,21.79999924,22.39999962,30.29999924,30.89999962,623107.6875,638511.1875,0.0,100785.0,522322.0,False,,Compliant,,28.44,1.0,106,0.0,1.0,10.259272100189714,10.259272100189714,10.259272100189714,3.34779660493504,13.342474635962224
20768,Warehouse,Dekeriver LLC,1900 S Corgiat Drive,98108,1753700330,2,greater duwamish,47.54365,-122.30785,1.0,1.0,27000,0,27000,Distribution Center,27000.0,,,,,,61.0,24.10000038,27.20000076,51.70000076,55.0,651293.3125,735187.125,0.0,341140.0,310153.0,False,,Compliant,,18.85,0.7,67,0.0,1.0,10.203592144986466,10.203592144986466,10.203592144986466,2.93651291389402,13.38671537655609
20811,K-12 School,TOPS K-8,2500 Franklin Ave. E.,98102,1959700005,4,lake union,47.64252,-122.32418,1.0,3.0,95501,0,95501,K-12 School,95501.0,,,,,,88.0,31.5,34.0,79.09999847,81.59999847,3009967.0,3244148.0,0.0,2100632.0,909335.0,True,,Error - Correct Default Data,,62.94,0.66,24,0.0,1.0,11.466891997618188,11.466891997618188,11.466891997618188,4.142181891636261,14.91743967320981
